epoch,train_mse,val_mse
1,0.062116,0.026252
2,0.022753,0.022742
3,0.021100,0.021827
4,0.020319,0.021382
5,0.019944,0.021121
6,0.020011,0.020952
7,0.019491,0.020955
8,0.019268,0.020944
9,0.019443,0.020917
10,0.019161,0.021262
11,0.019165,0.020767
12,0.019040,0.021877
13,0.019044,0.020544
14,0.019407,0.020714
15,0.018738,0.020632
16,0.018485,0.020593
17,0.018922,0.020582
18,0.018693,0.020393
19,0.018328,0.020804
20,0.018536,0.020361
21,0.018133,0.020289
22,0.017992,0.020478
23,0.018237,0.020548
24,0.017885,0.020730
25,0.017989,0.020911
26,0.017995,0.020594
27,0.017966,0.020822
28,0.017942,0.021545
29,0.017673,0.020511
30,0.017593,0.020652
31,0.017598,0.020484
32,0.017426,0.021814
33,0.017192,0.022044
34,0.017512,0.021028
35,0.017241,0.020318
36,0.017294,0.020556
37,0.017623,0.020500
38,0.016969,0.020858
39,0.017207,0.020602
40,0.017119,0.020696
41,0.017036,0.021038
42,0.016989,0.020733
43,0.016717,0.020691
44,0.016561,0.020685
45,0.016414,0.021029
46,0.016572,0.021179
47,0.016031,0.020692
48,0.016947,0.020573
49,0.015857,0.021046
50,0.016170,0.020603
51,0.016035,0.020670
52,0.015599,0.021361
53,0.015782,0.021134
54,0.015264,0.020448
55,0.015313,0.020592
56,0.015502,0.021439
57,0.015313,0.021011
58,0.014820,0.020769
59,0.015096,0.021641
60,0.014688,0.020947
