step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.3000,-38.442,0.0088,-41.269,0.0104,0.9936,23.4355,0.0000,303.2
50000,0.0000,0.7000,-25.612,0.0106,-24.873,0.0123,1.3857,19.1227,0.0000,618.2
75000,0.0000,0.8000,-13.930,0.0373,-11.878,0.0141,2.5287,15.4039,0.0000,934.5
100000,0.0000,0.6667,-11.589,0.0266,-8.437,0.0162,4.7080,16.5267,0.0000,1245.9
125000,0.0000,0.7667,-3.251,0.0524,18.652,0.0195,11.3416,15.2518,0.0000,1551.9
150000,0.0000,0.7000,1.864,0.0368,33.700,0.0241,10.0597,18.3133,0.0000,1856.2
175000,0.1000,0.6667,37.757,0.0704,183.235,0.0423,47.0728,10.8743,0.0000,2158.7
200000,0.3667,0.9667,181.768,0.0981,148.560,0.0624,83.8046,-0.4531,0.0000,2479.6
225000,0.2667,0.8667,163.028,0.0898,189.814,0.0822,158.8674,5.8417,0.0000,2798.0
250000,0.3667,0.8667,239.583,0.0967,287.880,0.0956,131.7049,-4.4836,0.0000,3116.7
275000,0.4000,0.8333,269.900,0.1132,270.412,0.1044,124.0693,5.7834,0.0000,3438.0
300000,0.4667,0.9000,317.996,0.1170,342.369,0.1102,292.4445,0.2427,0.0000,3737.9
