epoch,train_mse,val_mse
1,0.047451,0.010288
2,0.009518,0.008053
3,0.007452,0.006918
4,0.006754,0.006480
5,0.006282,0.006118
6,0.005946,0.006781
7,0.005826,0.006116
8,0.005434,0.006445
9,0.005289,0.006176
10,0.005348,0.005949
11,0.004997,0.007145
12,0.005032,0.005607
13,0.004734,0.006723
14,0.004575,0.006387
15,0.004625,0.006595
16,0.004823,0.006244
17,0.004511,0.006262
18,0.004532,0.006631
19,0.004495,0.005790
20,0.004242,0.005874
21,0.003957,0.006541
22,0.004085,0.006113
23,0.004114,0.005961
24,0.003991,0.006844
25,0.003699,0.006203
26,0.003520,0.006212
27,0.003623,0.006198
28,0.003785,0.006158
29,0.003247,0.006539
30,0.003212,0.006201
31,0.003277,0.005617
32,0.003086,0.006364
33,0.003144,0.006458
34,0.004065,0.006733
35,0.003183,0.007172
36,0.003152,0.006440
37,0.002835,0.005813
38,0.002609,0.006536
39,0.002474,0.005893
40,0.002514,0.006755
41,0.002843,0.006552
42,0.002553,0.006121
43,0.002508,0.006951
44,0.002633,0.006815
45,0.002449,0.006326
46,0.002548,0.005836
47,0.002217,0.006221
48,0.002098,0.006145
49,0.002017,0.006834
50,0.002224,0.006304
51,0.002065,0.006596
52,0.002166,0.006226
53,0.002751,0.007291
54,0.003241,0.006686
55,0.002248,0.006600
56,0.002232,0.006393
57,0.002131,0.006692
58,0.001929,0.006484
59,0.001770,0.006840
60,0.001751,0.006690
