step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.1000,-75.741,0.0101,-52.149,0.0014,191.6640,-1.6276,50.0000,206.3
50000,0.0000,0.1000,-78.070,0.0104,-94.828,0.0009,412.5458,-1.4884,50.0000,425.6
75000,0.0000,0.0667,-79.225,0.0103,-67.760,0.0009,612.2905,-1.5764,50.0000,646.6
100000,0.0333,0.0667,-69.496,0.0142,-71.753,0.0012,553.6226,-1.4359,50.0000,856.9
125000,0.0667,0.1000,-57.709,0.0095,-91.954,0.0011,428.8909,-0.2803,50.0000,1045.1
150000,0.0667,0.1333,-49.732,0.0097,-102.676,0.0011,550.8292,0.8973,50.0000,1225.0
175000,0.0333,0.1333,-79.395,0.0058,-92.337,0.0010,229.3008,-0.3365,50.0000,1404.8
200000,0.0667,0.0667,-60.300,0.0111,-85.298,0.0012,289.5755,-0.1022,50.0000,1584.9
