step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,0.0094,-17.9711,0.0,285.2
50000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,0.0043,-19.8085,0.0,573.3
75000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,0.0049,-20.0574,0.0,862.2
100000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,0.0092,-19.9912,0.0,1153.0
125000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,0.0057,-20.0008,0.0,1445.2
150000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,0.0041,-20.0433,0.0,1740.4
175000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,0.0042,-20.1090,0.0,2075.5
