epoch,train_mse,val_mse
1,0.082344,0.038828
2,0.036262,0.032841
3,0.030699,0.027228
4,0.026681,0.023721
5,0.023777,0.021889
6,0.021725,0.020866
7,0.019599,0.018824
8,0.018232,0.018096
9,0.017130,0.016569
10,0.015738,0.016552
11,0.015118,0.014258
12,0.014164,0.014904
13,0.013607,0.013837
14,0.013109,0.014943
15,0.012273,0.014774
16,0.012028,0.013523
17,0.011802,0.013239
18,0.011350,0.014791
19,0.011367,0.013176
20,0.011045,0.013415
21,0.010852,0.013604
22,0.010838,0.013222
23,0.010789,0.014481
24,0.010567,0.013467
25,0.010060,0.014476
26,0.010156,0.012875
27,0.009928,0.013756
28,0.009843,0.012604
29,0.009646,0.013981
30,0.009777,0.012930
31,0.009291,0.012902
32,0.009296,0.013670
33,0.009576,0.013084
34,0.008983,0.013676
35,0.008988,0.013009
36,0.008849,0.012865
37,0.008526,0.014374
38,0.008964,0.014366
39,0.008663,0.013936
40,0.008523,0.013650
41,0.008238,0.012877
42,0.008529,0.014728
43,0.008394,0.014012
44,0.008573,0.013667
45,0.008868,0.013382
46,0.008298,0.013921
47,0.007966,0.013248
48,0.007855,0.013746
49,0.007706,0.013845
50,0.007837,0.013954
51,0.007902,0.013703
52,0.007665,0.014920
53,0.008000,0.014651
54,0.007428,0.014062
55,0.007280,0.014313
56,0.007006,0.014369
57,0.007504,0.014249
58,0.007706,0.013613
59,0.007538,0.013544
60,0.007010,0.014425
