step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
10000,0.0000,0.2667,-62.584,0.0057,-57.395,0.0091,0.3910,20.5282,0.0000,186.4
20000,0.0000,0.4000,-46.649,0.0059,-48.577,0.0106,0.8588,24.2515,0.0000,390.1
30000,0.0000,0.5667,-35.747,0.0090,-30.674,0.0131,1.0158,22.5846,0.0000,614.8
40000,0.0000,0.6333,-22.560,0.0101,-31.582,0.0140,0.9488,21.0888,0.0000,785.1
50000,0.0000,0.6000,-27.887,0.0164,-30.870,0.0147,1.5617,18.4185,0.0000,956.9
60000,0.0000,0.4667,-30.517,0.0081,-25.562,0.0143,2.1892,18.1298,0.0000,1125.0
70000,0.0000,0.6000,-23.473,0.0103,-27.468,0.0144,2.1957,16.2455,0.0000,1296.5
80000,0.0000,0.5667,-22.550,0.0107,-30.916,0.0142,2.4342,18.6427,0.0000,1469.6
90000,0.0000,0.7000,-31.022,0.0113,-30.125,0.0143,2.4238,17.7879,0.0000,1661.6
100000,0.0000,0.6333,-30.496,0.0118,-22.526,0.0144,2.8594,17.8599,0.0000,1825.2
110000,0.0000,0.6333,-22.185,0.0130,-28.832,0.0149,3.4863,18.2621,0.0000,1974.5
120000,0.0000,0.6000,-17.276,0.0170,-13.124,0.0155,3.5147,18.5329,0.0000,2115.9
130000,0.0000,0.7000,-11.226,0.0182,-7.899,0.0152,3.5422,19.2707,0.0000,2258.6
140000,0.0000,0.7000,-14.365,0.0214,-11.879,0.0149,3.0769,19.5412,0.0000,2400.3
150000,0.0000,0.8000,-7.547,0.0201,-15.211,0.0157,4.7077,18.5841,0.0000,2544.0
160000,0.0000,0.7667,-7.025,0.0186,-6.792,0.0154,4.7111,19.9894,0.0000,2687.4
170000,0.0000,0.7333,-10.508,0.0195,8.058,0.0154,6.4415,19.1258,0.0000,2830.8
180000,0.0000,0.8333,1.102,0.0236,-13.297,0.0157,3.3103,20.2909,0.0000,2973.1
190000,0.0000,0.7333,-10.267,0.0294,-25.870,0.0154,6.4988,20.3873,0.0000,3116.2
200000,0.0000,0.7667,-11.952,0.0162,-15.271,0.0159,5.4051,19.9658,0.0000,3259.6
