step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.9000,0.9333,285.868,0.0977,83.711,0.0018,28.9319,-0.8779,37.5000,122.6
50000,0.9000,0.9333,290.817,0.1048,148.439,0.0019,105.6342,-2.0646,25.0000,260.3
75000,0.9333,1.0000,373.876,0.1103,337.553,0.0017,138.7806,-2.3466,12.5000,416.6
100000,0.3000,0.9000,209.899,0.1227,304.197,0.0011,230.4966,-185.0880,0.0000,587.0
125000,0.6667,0.9333,417.320,0.0750,463.545,0.0415,177.0244,-256.0575,0.0000,746.5
150000,0.7000,0.9333,462.608,0.0787,600.264,0.0715,253.3325,-255.2227,0.0000,905.0
175000,0.7333,1.0000,488.940,0.0968,529.981,0.0742,302.4415,-257.1873,0.0000,1063.2
200000,0.9000,0.9667,578.828,0.0774,579.622,0.0701,274.6579,-254.1786,0.0000,1218.5
