step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0000,0.0000,-83.991,0.0002,-90.655,0.0741,0.0315,3.3794,0.0,138.4
2000,0.0000,0.0020,-85.081,0.0002,-90.733,0.0549,0.0608,6.7017,0.0,265.1
3000,0.0000,0.0020,-82.056,0.0003,-90.694,0.0407,0.1100,9.9702,0.0,393.2
4000,0.0000,0.0020,-77.788,0.0004,-87.053,0.0302,0.2550,13.0912,0.0,521.9
