step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.2000,0.2333,56.914,0.0280,-0.878,0.0016,212.2789,-1.5619,50.0000,322.5
50000,0.2333,0.2667,69.579,0.0338,114.417,0.0021,201.3487,-1.8719,50.0000,633.7
75000,0.1667,0.2333,42.671,0.0303,120.302,0.0022,281.9460,-1.6080,50.0000,977.8
100000,0.1667,0.2667,28.914,0.0283,59.468,0.0022,338.9227,-1.5817,50.0000,1363.6
125000,0.1667,0.2667,70.554,0.0333,-26.446,0.0021,232.5424,-1.5854,50.0000,1695.3
150000,0.1667,0.2667,45.127,0.0300,51.059,0.0021,304.5914,-1.5060,50.0000,2102.1
175000,0.1333,0.2000,17.426,0.0183,-21.505,0.0020,446.0491,-1.6045,50.0000,2508.5
200000,0.1333,0.1667,13.127,0.0215,72.147,0.0021,507.9035,-1.4702,50.0000,2851.2
