epoch,train_mse,val_mse
1,0.063343,0.024003
2,0.017710,0.019360
3,0.014705,0.016327
4,0.013418,0.014905
5,0.012460,0.014682
6,0.012053,0.014989
7,0.011553,0.013437
8,0.011092,0.012834
9,0.010840,0.013030
10,0.011030,0.013543
11,0.010248,0.014307
12,0.010375,0.012574
13,0.010126,0.012306
14,0.009838,0.013163
15,0.010349,0.012561
16,0.009985,0.012883
17,0.010003,0.012817
18,0.009945,0.012527
19,0.009477,0.013122
20,0.009648,0.011990
21,0.009472,0.013576
22,0.009270,0.012471
23,0.009357,0.012784
24,0.008724,0.012827
25,0.008685,0.013101
26,0.008605,0.012403
27,0.008744,0.013473
28,0.008833,0.012760
29,0.008406,0.012556
30,0.008753,0.012810
31,0.008525,0.013394
32,0.008874,0.011584
33,0.008084,0.012197
34,0.008030,0.012172
35,0.008129,0.011831
36,0.007842,0.012386
37,0.007946,0.012400
38,0.008112,0.012842
39,0.008068,0.012763
40,0.008146,0.012536
41,0.008275,0.012896
42,0.007509,0.012764
43,0.007433,0.012057
44,0.007565,0.012803
45,0.007247,0.012283
46,0.007181,0.011986
47,0.008745,0.014122
48,0.007295,0.012666
49,0.007320,0.013560
50,0.007495,0.013853
51,0.007190,0.015092
52,0.007242,0.012754
53,0.006925,0.014051
54,0.006955,0.013697
55,0.007490,0.012965
56,0.006528,0.013588
57,0.006839,0.014653
58,0.007758,0.013971
59,0.006773,0.013448
60,0.006662,0.013717
