epoch,train_mse,val_mse
1,0.096232,0.048069
2,0.038331,0.039496
3,0.031895,0.035087
4,0.028498,0.032023
5,0.024961,0.026248
6,0.021197,0.021628
7,0.017698,0.019411
8,0.015051,0.015477
9,0.013091,0.015839
10,0.011223,0.011961
11,0.010056,0.010824
12,0.009407,0.012095
13,0.008723,0.009588
14,0.008396,0.009018
15,0.006574,0.008780
16,0.006171,0.010233
17,0.006117,0.011353
18,0.006183,0.009274
19,0.005615,0.008197
20,0.005669,0.008761
21,0.006071,0.007681
22,0.005555,0.007796
23,0.005512,0.013196
24,0.005368,0.010292
25,0.005277,0.011336
26,0.004785,0.010990
27,0.005163,0.008364
28,0.004407,0.007812
29,0.004611,0.011259
30,0.004350,0.008655
31,0.003823,0.008339
32,0.003921,0.008136
33,0.004117,0.007270
34,0.004188,0.011842
35,0.004538,0.009762
36,0.004112,0.009881
37,0.004163,0.008440
38,0.003595,0.008490
39,0.003912,0.008630
40,0.003654,0.009511
41,0.004064,0.010842
42,0.003761,0.010098
43,0.003573,0.008250
44,0.003402,0.008861
45,0.003148,0.008506
46,0.003325,0.008971
47,0.004289,0.009169
48,0.003919,0.008723
49,0.003668,0.007111
50,0.003668,0.009959
51,0.003755,0.008663
52,0.003710,0.008355
53,0.003572,0.007318
54,0.003109,0.009322
55,0.003444,0.010250
56,0.003206,0.010153
57,0.003480,0.009941
58,0.004184,0.008513
59,0.003869,0.011157
60,0.003359,0.009136
