epoch,train_mse,val_mse
1,0.051144,0.012346
2,0.009467,0.009932
3,0.007617,0.008997
4,0.006776,0.008775
5,0.006060,0.008248
6,0.005891,0.008508
7,0.005806,0.008389
8,0.005317,0.008046
9,0.005222,0.008045
10,0.005394,0.007751
11,0.004904,0.007917
12,0.004684,0.008604
13,0.004502,0.008328
14,0.004521,0.008160
15,0.004639,0.007609
16,0.004382,0.007516
17,0.004409,0.007502
18,0.004043,0.007833
19,0.003901,0.007863
20,0.003898,0.007609
21,0.004365,0.007890
22,0.003895,0.007601
23,0.003588,0.007640
24,0.003594,0.008160
25,0.003411,0.007601
26,0.003699,0.008041
27,0.003826,0.008086
28,0.003320,0.008752
29,0.003223,0.007970
30,0.003235,0.007833
31,0.002961,0.007687
32,0.003219,0.008269
33,0.002820,0.008710
34,0.003201,0.008535
35,0.002954,0.008319
36,0.003251,0.008778
37,0.002898,0.008753
38,0.002874,0.008672
39,0.002581,0.008542
40,0.002567,0.008899
41,0.002941,0.008381
42,0.002473,0.008796
43,0.002495,0.009091
44,0.002429,0.009401
45,0.002602,0.008802
46,0.002547,0.009086
47,0.002284,0.008695
48,0.002320,0.009478
49,0.002154,0.009436
50,0.002016,0.009407
51,0.002036,0.009960
52,0.002254,0.008735
53,0.002065,0.008998
54,0.002105,0.009273
55,0.001972,0.009290
56,0.002015,0.009328
57,0.002455,0.009436
58,0.002108,0.008415
59,0.001827,0.009431
60,0.001807,0.009797
