step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.3667,-28.105,0.0068,-38.297,0.1500,0.8176,10.0564,0.0000,160.3
50000,0.0000,0.4333,-18.546,0.0093,-33.935,0.1500,1.3575,9.7139,0.0000,394.7
75000,0.0000,0.7333,-6.739,0.0153,-27.402,0.1500,1.8193,9.8586,0.0000,624.5
100000,0.0000,0.8000,-7.702,0.0200,-23.424,0.1500,2.5177,10.2460,0.0000,853.1
125000,0.0000,0.5333,-12.571,0.0086,-24.609,0.1500,3.0271,10.5499,0.0000,1075.5
150000,0.0000,0.7333,-10.118,0.0075,-19.604,0.1500,3.3348,10.2117,0.0000,1293.9
175000,0.0000,0.7667,-4.627,0.0120,-14.267,0.1500,3.9761,10.2671,0.0000,1523.1
200000,0.0000,0.6000,-5.249,0.0099,-30.819,0.1500,2.9940,9.3174,0.0000,1753.2
