step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.2667,-51.072,0.0065,-64.302,0.3000,1.2424,4.0447,0.0000,320.6
50000,0.0000,0.1000,-58.208,0.0031,-62.318,0.3000,1.4585,5.1522,0.0000,638.4
75000,0.0000,0.1667,-54.743,0.0024,-63.761,0.3000,1.5387,4.8479,0.0000,963.9
100000,0.0000,0.2333,-49.891,0.0036,-69.230,0.3000,1.5669,4.0317,0.0000,1303.3
125000,0.0000,0.2667,-51.521,0.0063,-68.816,0.3000,1.7595,4.0448,0.0000,1627.2
150000,0.0000,0.1667,-51.053,0.0045,-74.540,0.3000,1.8312,4.2485,0.0000,1950.4
175000,0.0000,0.1667,-60.921,0.0035,-76.825,0.3000,1.6977,4.4332,0.0000,2274.3
200000,0.0000,0.3333,-53.683,0.0053,-78.416,0.3000,1.7242,5.0632,0.0000,2598.7
225000,0.0000,0.2333,-59.099,0.0039,-76.218,0.3000,1.3334,4.6225,0.0000,2905.2
250000,0.0000,0.0667,-64.862,0.0027,-84.308,0.3000,1.9791,4.1758,0.0000,3237.6
