step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0000,0.0000,-85.625,0.0795,-79.432,0.0743,0.0769,3.2866,0.0,128.3
2000,0.0000,0.0020,-91.005,0.1971,-79.570,0.0554,0.4269,6.9314,0.0,261.0
3000,0.0000,0.0117,-69.291,0.0219,-75.228,0.0414,0.4024,9.8499,0.0,387.8
4000,0.0000,0.0391,-65.447,0.0877,-66.164,0.0312,1.4996,13.0109,0.0,514.3
