step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0000,0.0000,-75.320,0.0010,-83.150,0.0741,0.0390,3.2299,0.0,119.2
2000,0.0000,0.0488,-52.313,0.0042,-72.412,0.0550,0.0810,6.0246,0.0,241.5
3000,0.0000,0.0352,-45.208,0.0081,-44.696,0.0410,0.3604,7.6203,0.0,366.8
4000,0.0000,0.3477,-9.651,0.0089,-21.048,0.0308,0.5735,8.5064,0.0,493.9
