step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.6250,0.3047,145.832,0.0983,158.633,0.0021,79.1826,-2.2817,0.0,456.3
2000,0.9004,0.0703,191.008,0.1061,294.500,0.0016,150.0127,-2.3181,0.0,928.2
3000,0.9043,0.0879,233.698,0.0949,346.287,0.0013,527.8179,-2.4033,0.0,1402.0
4000,0.9014,0.0547,260.413,0.0920,467.862,0.0010,558.3453,-2.4456,0.0,1898.5
