step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.3667,-55.401,0.0033,-65.175,0.3000,1.1448,4.9780,0.0000,319.6
50000,0.0000,0.4333,-42.550,0.0089,-66.357,0.3000,1.3562,6.1640,0.0000,636.8
75000,0.0000,0.0667,-65.917,0.0007,-73.353,0.3000,1.4013,5.0225,0.0000,961.8
100000,0.0000,0.1333,-60.162,0.0016,-73.315,0.3000,1.6936,5.1650,0.0000,1300.3
125000,0.0000,0.1333,-61.131,0.0014,-77.004,0.3000,1.3897,4.6611,0.0000,1623.5
150000,0.0000,0.1333,-61.059,0.0019,-73.008,0.3000,1.4229,4.4684,0.0000,1945.8
175000,0.0000,0.0667,-63.717,0.0009,-77.021,0.3000,1.8379,4.9239,0.0000,2269.0
200000,0.0000,0.1667,-59.921,0.0023,-73.729,0.3000,1.8047,4.0497,0.0000,2593.1
225000,0.0000,0.1000,-59.793,0.0025,-75.286,0.3000,1.6502,4.4284,0.0000,2899.6
250000,0.0000,0.1000,-60.559,0.0018,-75.446,0.3000,2.0545,4.5403,0.0000,3232.0
