step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.7000,-9.102,0.0111,-30.785,0.1500,1.3210,14.5398,0.0000,304.9
50000,0.0000,0.5333,-15.746,0.0109,-32.296,0.1500,1.9742,14.4017,0.0000,620.2
75000,0.0000,0.7333,-6.703,0.0231,-20.905,0.1500,1.9166,13.8733,0.0000,935.5
100000,0.0333,0.6000,11.490,0.0199,-3.735,0.1500,4.6684,14.7972,0.0000,1250.7
125000,0.2000,0.8333,142.739,0.0717,3.783,0.1500,29.0408,10.8388,0.0000,1566.3
150000,0.3667,0.7000,215.136,0.0869,180.492,0.1500,96.2318,-4.1901,0.0000,1879.3
175000,0.5667,0.8000,375.119,0.1136,248.179,0.1500,395.6711,-21.3439,0.0000,2193.0
200000,0.6667,1.0000,438.989,0.1360,382.383,0.1500,318.7929,-43.9992,0.0000,2506.9
