step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.5000,-21.732,0.0094,-38.337,0.1500,0.6935,10.4651,0.0000,135.4
50000,0.0000,0.6000,-11.522,0.0078,-31.399,0.1500,1.5080,10.8976,0.0000,275.3
75000,0.0000,0.4333,-11.064,0.0083,-23.566,0.1500,1.9291,9.8029,0.0000,414.0
100000,0.0000,0.3333,-6.291,0.0063,-16.133,0.1500,2.3961,7.5163,0.0000,553.8
125000,0.0000,0.5333,-4.270,0.0095,-12.726,0.1500,2.2372,8.7437,0.0000,692.4
150000,0.0000,0.8000,7.384,0.0124,-11.763,0.1500,2.4994,7.8986,0.0000,832.9
175000,0.0000,0.7667,9.161,0.0096,-10.140,0.1500,2.7099,8.2036,0.0000,971.9
200000,0.0000,0.6333,1.632,0.0098,-12.212,0.1500,3.9870,6.6767,0.0000,1111.2
