step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
10000,0.9333,1.0000,549.851,0.1470,117.817,0.0028,113.2648,-2.1351,45.0000,112.6
20000,0.9000,1.0000,547.621,0.1307,490.430,0.0017,268.8961,-2.4186,40.0000,241.6
30000,1.0000,1.0000,584.475,0.1306,551.076,0.0018,196.2954,-2.4267,35.0000,371.4
40000,0.9667,1.0000,571.759,0.1310,498.910,0.0017,170.9226,-2.4049,30.0000,493.8
50000,1.0000,1.0000,588.274,0.1287,567.826,0.0017,196.8295,-2.4526,25.0000,616.1
60000,0.9667,1.0000,581.855,0.1296,446.362,0.0016,153.8503,-2.4424,20.0000,737.8
70000,0.9333,1.0000,589.716,0.1302,593.056,0.0016,351.2703,-2.4189,15.0000,859.7
80000,0.9667,1.0000,582.547,0.1295,506.634,0.0014,572.7689,-2.2914,10.0000,982.4
90000,0.9333,1.0000,600.780,0.1281,478.697,0.0013,364.6315,-2.4569,5.0000,1105.3
100000,0.4667,0.8667,320.687,0.1139,493.787,0.0014,176.5287,-292.2683,0.0000,1228.1
110000,0.7000,0.9667,454.016,0.1376,508.765,0.0293,332.3676,-309.5504,0.0000,1367.1
120000,0.8000,1.0000,519.847,0.1277,480.537,0.1519,373.0552,-283.6716,0.0000,1508.8
130000,0.7333,1.0000,520.581,0.1390,477.885,0.1427,188.6447,-255.8033,0.0000,1649.7
140000,0.8000,1.0000,563.870,0.1324,491.822,0.1397,160.6411,-261.9605,0.0000,1789.1
150000,0.6333,1.0000,490.264,0.1377,435.582,0.1344,304.0615,-253.3135,0.0000,1929.7
160000,0.9000,1.0000,593.920,0.1440,588.474,0.1362,257.4283,-248.8158,0.0000,2072.0
170000,0.7667,1.0000,604.829,0.1387,662.372,0.1365,452.8815,-236.8931,0.0000,2213.7
180000,0.8333,1.0000,597.435,0.1407,598.825,0.1363,273.7566,-250.0543,0.0000,2358.7
190000,0.8667,1.0000,621.875,0.1390,497.407,0.1353,193.9833,-245.0119,0.0000,2493.8
200000,0.8000,1.0000,626.398,0.1458,482.821,0.1329,392.2242,-247.3588,0.0000,2612.7
