step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0020,0.0156,-76.338,0.1114,-83.098,0.0200,17.8215,nan,0.0,123.7
2000,0.0000,0.0117,-78.874,0.0209,-85.960,0.0200,8.0375,nan,0.0,246.2
3000,0.0000,0.0078,-104.061,0.3636,-89.049,0.0200,12.3283,nan,0.0,366.9
4000,0.0273,0.0898,-49.490,0.0465,-70.829,0.0152,8.9475,1.1792,0.0,495.0
