step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.1000,0.7500,85.023,0.0419,187.809,0.1500,3.0527,-1.2038,0.0000,235.4
50000,0.8000,0.8500,535.038,0.1117,626.932,0.1873,179.2311,-137.2415,0.0000,494.4
75000,0.8500,0.9000,603.250,0.1176,661.658,0.2108,104.0746,-210.7759,0.0000,754.5
100000,1.0000,1.0000,740.340,0.1409,691.578,0.2153,197.8582,-260.1542,0.0000,1013.6
125000,1.0000,1.0000,741.338,0.1430,709.716,0.1904,105.1160,-275.7556,0.0000,1274.0
150000,1.0000,1.0000,753.524,0.1358,658.521,0.1802,125.8837,-303.6705,0.0000,1528.9
