step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0000,0.0000,-77.407,0.0009,-83.388,0.0741,0.0436,3.3377,0.0,115.5
2000,0.0000,0.0391,-56.497,0.0015,-69.275,0.0550,0.0860,5.7429,0.0,234.0
3000,0.0000,0.0742,-40.793,0.0059,-53.142,0.0409,0.2502,7.5977,0.0,357.1
4000,0.0000,0.1797,-21.770,0.0085,-39.296,0.0307,0.8856,8.5030,0.0,483.2
