step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.6333,-28.909,0.0094,-31.181,0.0121,0.6298,23.0813,0.0000,350.1
50000,0.0000,0.7000,-22.473,0.0099,-27.189,0.0158,1.4992,16.8886,0.0000,693.2
75000,0.0000,0.7000,-23.552,0.0115,-19.971,0.0165,2.3416,17.5775,0.0000,1039.2
100000,0.0000,0.7000,-17.642,0.0307,-13.107,0.0162,3.1171,16.5493,0.0000,1381.4
125000,0.0000,0.8000,-9.155,0.0291,-13.771,0.0157,3.8289,18.1732,0.0000,1720.4
150000,0.0000,0.8667,-4.504,0.0558,1.472,0.0161,6.1063,18.6221,0.0000,2056.5
175000,0.0000,0.7333,-10.752,0.0519,-11.814,0.0190,6.2149,17.2832,0.0000,2398.2
200000,0.0000,0.7333,1.685,0.0412,33.438,0.0193,10.9392,17.6343,0.0000,2734.2
225000,0.1333,0.7333,94.200,0.0754,81.389,0.0341,23.2425,11.3804,0.0000,3060.3
250000,0.1000,0.6667,59.777,0.0705,117.500,0.0478,74.8454,2.1083,0.0000,3396.7
275000,0.2000,0.7000,103.390,0.0679,132.652,0.0559,62.4745,0.9132,0.0000,3729.5
300000,0.3667,0.8667,243.792,0.1142,174.234,0.0687,195.4438,3.6968,0.0000,4060.9
