step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.4000,-32.619,0.0079,-40.064,0.0124,0.8073,27.1144,0.0000,347.6
50000,0.0000,0.6333,-19.443,0.0085,-15.171,0.0161,1.3889,21.7276,0.0000,691.6
75000,0.0000,0.7667,-1.232,0.0098,-25.281,0.0161,2.4413,18.2649,0.0000,1039.8
100000,0.0000,0.8000,-7.989,0.0053,-11.533,0.0163,4.5426,18.5588,0.0000,1385.1
125000,0.0000,0.8333,-3.524,0.0090,-17.511,0.0159,7.1253,17.4613,0.0000,1727.1
150000,0.0000,0.7333,-9.688,0.0066,-10.254,0.0152,3.7812,18.1422,0.0000,2067.7
175000,0.0000,0.9667,-1.814,0.0083,-11.870,0.0157,3.6925,19.5897,0.0000,2413.4
200000,0.0000,0.8000,-9.413,0.0074,-2.129,0.0145,4.5491,19.2944,0.0000,2752.2
225000,0.0000,0.8667,-7.270,0.0086,-13.428,0.0143,4.2353,19.0168,0.0000,3085.5
250000,0.0000,0.8333,-3.851,0.0077,-6.748,0.0148,2.2836,18.2614,0.0000,3430.6
275000,0.0000,0.8667,1.207,0.0081,2.471,0.0145,3.7276,17.7994,0.0000,3772.6
300000,0.0000,0.8333,1.124,0.0086,-18.839,0.0141,6.5778,19.1707,0.0000,4111.8
