epoch,train_mse,val_mse
1,0.074557,0.045895
2,0.039821,0.042099
3,0.036028,0.037193
4,0.032794,0.035200
5,0.030659,0.031937
6,0.027625,0.029147
7,0.024294,0.024881
8,0.020401,0.021983
9,0.016963,0.018781
10,0.013819,0.015189
11,0.011134,0.012246
12,0.009021,0.011706
13,0.008080,0.010125
14,0.006944,0.009673
15,0.006420,0.008442
16,0.005990,0.007656
17,0.005690,0.007753
18,0.005421,0.007263
19,0.005116,0.008052
20,0.005194,0.007439
21,0.005117,0.006987
22,0.004853,0.007571
23,0.004814,0.007503
24,0.004652,0.009122
25,0.005143,0.006095
26,0.004577,0.006493
27,0.004546,0.007002
28,0.004505,0.007112
29,0.004702,0.006817
30,0.004500,0.006563
31,0.004258,0.007156
32,0.004548,0.005833
33,0.004251,0.006166
34,0.004423,0.007739
35,0.004446,0.006064
36,0.004328,0.006557
37,0.004229,0.005951
38,0.004414,0.006660
39,0.004395,0.006399
40,0.004198,0.005872
41,0.004599,0.006324
42,0.004126,0.006038
43,0.003958,0.006323
44,0.004030,0.006805
45,0.004037,0.005628
46,0.003922,0.006970
47,0.004050,0.006784
48,0.004363,0.006147
49,0.003944,0.007157
50,0.004276,0.007148
51,0.004289,0.005790
52,0.003777,0.005271
53,0.003872,0.006204
54,0.003678,0.005207
55,0.003748,0.005300
56,0.003829,0.006101
57,0.004147,0.006367
58,0.003709,0.005383
59,0.003836,0.006433
60,0.003695,0.005879
