step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0000,0.0000,-72.083,0.0000,-82.933,0.3000,0.0172,-0.2038,0.0,117.6
2000,0.0000,0.2344,-37.576,0.0025,-72.988,0.3000,0.1247,0.0746,0.0,238.1
3000,0.0000,0.2344,-29.390,0.0026,-55.485,0.3000,0.0727,-0.2238,0.0,360.8
4000,0.0000,0.4844,-11.670,0.0049,-40.490,0.3000,0.1001,-0.4537,0.0,485.0
