step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.0000,-100.384,0.0000,-106.509,0.0200,76.5531,nan,37.5000,131.7
50000,0.0333,0.0333,-68.574,0.0046,-90.873,0.0041,138.7913,-0.0487,25.0000,308.3
75000,0.0667,0.1000,-54.688,0.0110,-95.568,0.0011,272.9022,-1.7465,12.5000,529.0
100000,0.0000,0.0000,-88.610,0.0040,-89.640,0.0011,758.5402,-101.7935,0.0000,748.3
125000,0.0000,0.1000,-73.346,0.0188,-65.085,0.0432,523.4963,-109.3022,0.0000,957.2
150000,0.0000,0.0667,-81.658,0.0110,-96.708,0.0636,375.0164,-69.4783,0.0000,1164.6
175000,0.0000,0.0333,-85.451,0.0021,-97.296,0.0611,308.5451,-55.6720,0.0000,1372.2
200000,0.0333,0.1000,-62.227,0.0072,-95.343,0.0564,872.6881,-49.6645,0.0000,1580.2
