epoch,train_mse,val_mse
1,0.043156,0.011663
2,0.007484,0.010601
3,0.006446,0.007968
4,0.005733,0.008749
5,0.005308,0.007915
6,0.004850,0.006265
7,0.004785,0.006269
8,0.004602,0.005427
9,0.004083,0.005215
10,0.003946,0.005986
11,0.003944,0.005313
12,0.003899,0.004533
13,0.003468,0.004762
14,0.003590,0.004644
15,0.003681,0.005447
16,0.003224,0.004769
17,0.003076,0.004562
18,0.002955,0.003590
19,0.002942,0.003918
20,0.003196,0.004471
21,0.003834,0.003623
22,0.002982,0.004034
23,0.002786,0.003930
24,0.003003,0.003728
25,0.002689,0.003415
26,0.002911,0.005545
27,0.002786,0.005456
28,0.002720,0.005641
29,0.002747,0.003716
30,0.002624,0.006273
31,0.002714,0.003900
32,0.002721,0.004039
33,0.002935,0.003504
34,0.002399,0.004895
35,0.002398,0.004238
36,0.002174,0.004706
37,0.002280,0.004823
38,0.002475,0.004061
39,0.002093,0.004622
40,0.001973,0.005494
41,0.002250,0.003878
42,0.002204,0.004766
43,0.001978,0.004498
44,0.001895,0.004672
45,0.001901,0.004991
46,0.002157,0.005474
47,0.002846,0.004113
48,0.004490,0.003324
49,0.001939,0.004284
50,0.001794,0.003902
51,0.001690,0.003162
52,0.002243,0.004317
53,0.001795,0.004758
54,0.001589,0.004431
55,0.001641,0.003978
56,0.001701,0.003568
57,0.001832,0.004941
58,0.001710,0.003785
59,0.001524,0.003541
60,0.001642,0.004061
