step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
10000,0.3667,1.0000,300.776,0.1856,33.540,0.0030,163.3266,-2.1798,45.0000,140.6
20000,0.8667,1.0000,498.393,0.1394,243.275,0.0017,259.1620,-2.3833,40.0000,307.8
30000,0.8667,1.0000,522.532,0.1255,492.470,0.0016,218.4317,-2.3920,35.0000,477.9
40000,0.8333,1.0000,523.887,0.1312,373.713,0.0015,565.8723,-2.3370,30.0000,643.6
50000,0.8000,1.0000,473.924,0.1363,487.286,0.0014,273.0616,-2.3299,25.0000,806.4
60000,0.8667,1.0000,536.486,0.1382,358.422,0.0014,283.9087,-2.3595,20.0000,973.2
70000,0.8667,0.9667,531.572,0.1428,391.059,0.0012,498.6382,-2.3263,15.0000,1139.7
80000,0.8333,0.9667,502.151,0.1355,525.383,0.0012,382.8889,-2.2799,10.0000,1313.3
90000,0.8667,1.0000,573.671,0.1347,421.219,0.0012,410.9653,-2.3334,5.0000,1486.4
100000,0.4667,0.9333,271.206,0.0998,355.765,0.0012,364.7939,-204.8954,0.0000,1655.9
110000,0.7333,0.9667,444.009,0.1197,336.161,0.0274,538.6191,-229.8782,0.0000,1809.0
120000,0.5000,0.9000,358.424,0.1232,330.782,0.1165,631.9553,-203.7400,0.0000,1963.5
130000,0.4667,0.9333,320.342,0.1201,485.223,0.1080,520.9235,-191.8592,0.0000,2119.7
140000,0.5667,0.9000,414.122,0.1178,399.053,0.1069,361.6472,-166.8836,0.0000,2272.2
150000,0.6667,0.9667,435.721,0.1330,470.252,0.1072,748.5493,-158.1119,0.0000,2426.9
160000,0.5000,0.9667,430.149,0.1334,504.221,0.1023,647.3273,-178.9113,0.0000,2579.8
170000,0.5667,1.0000,396.544,0.1308,389.727,0.1012,563.3087,-176.3135,0.0000,2710.6
180000,0.5667,1.0000,426.109,0.1420,410.808,0.1016,582.3232,-170.3325,0.0000,2866.1
190000,0.8667,1.0000,491.580,0.1488,514.462,0.0986,841.8742,-155.7124,0.0000,3080.9
200000,0.7333,1.0000,486.009,0.1489,476.494,0.1012,546.7487,-178.5581,0.0000,3298.4
