epoch,train_mse,val_mse
1,0.060777,0.014028
2,0.009470,0.010657
3,0.007788,0.010763
4,0.006709,0.008471
5,0.006427,0.008110
6,0.005986,0.008847
7,0.005126,0.007673
8,0.005232,0.007393
9,0.004982,0.006684
10,0.004629,0.006553
11,0.004326,0.006598
12,0.003922,0.006737
13,0.004031,0.005572
14,0.003819,0.008381
15,0.003816,0.007138
16,0.004053,0.005929
17,0.003735,0.006682
18,0.003468,0.006279
19,0.003594,0.006209
20,0.003381,0.006251
21,0.003795,0.006113
22,0.003403,0.005196
23,0.003562,0.009878
24,0.003407,0.005855
25,0.003285,0.006053
26,0.003061,0.005399
27,0.003324,0.007790
28,0.003091,0.005383
29,0.002935,0.009249
30,0.003338,0.005062
31,0.002976,0.005475
32,0.003238,0.006485
33,0.002999,0.007447
34,0.003039,0.005688
35,0.003667,0.006989
36,0.003003,0.005173
37,0.002633,0.006420
38,0.003033,0.005325
39,0.002930,0.005387
40,0.002942,0.008529
41,0.002734,0.005699
42,0.002452,0.005574
43,0.002411,0.006474
44,0.002695,0.006664
45,0.002731,0.006442
46,0.003414,0.010299
47,0.002896,0.005274
48,0.002903,0.005119
49,0.002552,0.004951
50,0.002581,0.005290
51,0.002578,0.007910
52,0.002481,0.006111
53,0.002477,0.005236
54,0.002139,0.005378
55,0.002152,0.006279
56,0.002726,0.007649
57,0.002304,0.005829
58,0.002210,0.006878
59,0.002353,0.006083
60,0.001969,0.005329
