step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0059,0.0176,-71.612,0.0603,-78.618,0.0200,6.0560,nan,0.0,124.4
2000,0.0020,0.0098,-78.393,0.0173,-107.824,0.0200,6.5912,nan,0.0,244.6
3000,0.0020,0.0039,-83.206,0.0407,-87.348,0.0200,5.2413,nan,0.0,364.6
4000,0.0371,0.1016,-51.240,0.1468,-69.288,0.0155,8.3672,0.3186,0.0,492.0
