step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
3750,0.3125,0.4062,61.533,0.0525,-63.989,0.3000,26.9268,-1.0767,0.0,409.9
7500,0.0000,0.0000,-74.706,0.0009,-81.272,0.3000,44.0683,-1.7812,0.0,808.6
11250,0.0000,0.0000,-80.557,0.0004,-85.011,0.3000,33.4326,-1.8330,0.0,1209.4
15000,0.0000,0.0000,-83.454,0.0005,-89.063,0.3000,30.9964,-1.8925,0.0,1609.5
