step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.4000,-31.616,0.0064,-35.178,0.1500,0.7664,11.7357,0.0000,151.9
50000,0.0000,0.6000,-14.803,0.0214,-24.253,0.1500,1.6533,11.0825,0.0000,309.7
75000,0.0000,0.7667,-8.087,0.0177,-16.885,0.1500,2.0529,9.7646,0.0000,468.0
100000,0.0000,0.7667,8.361,0.0564,-25.388,0.1500,2.5550,9.1610,0.0000,626.8
125000,0.0000,0.7667,21.550,0.0562,9.823,0.1500,3.0014,8.3984,0.0000,785.0
150000,0.0000,0.8333,41.893,0.1183,11.273,0.1500,3.7742,7.9607,0.0000,943.3
175000,0.0000,0.8667,70.686,0.1469,3.059,0.1500,6.0456,6.8221,0.0000,1100.1
200000,0.0000,0.8000,70.154,0.1264,43.737,0.1500,10.7862,5.2210,0.0000,1252.3
