step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.8174,0.1406,170.991,0.1158,267.007,0.0018,45.6561,-2.3458,0.0,304.3
2000,0.7881,0.1445,171.665,0.1013,372.847,0.0017,439.9136,-2.3960,0.0,616.3
3000,0.7637,0.1582,228.514,0.0939,447.497,0.0018,166.5214,-2.4322,0.0,927.1
4000,0.6963,0.1465,218.991,0.0903,547.963,0.0016,272.8246,-2.4416,0.0,1238.4
