epoch,train_mse,val_mse
1,0.045269,0.009841
2,0.008755,0.007488
3,0.007460,0.006585
4,0.006821,0.006001
5,0.006248,0.005808
6,0.006094,0.005247
7,0.005805,0.006110
8,0.005674,0.004965
9,0.005328,0.008067
10,0.005471,0.005704
11,0.004975,0.005158
12,0.005107,0.005322
13,0.004806,0.005736
14,0.004523,0.005146
15,0.004674,0.005089
16,0.004625,0.005460
17,0.004269,0.005285
18,0.004245,0.004400
19,0.004232,0.005475
20,0.004196,0.004272
21,0.004217,0.004668
22,0.004194,0.004823
23,0.004114,0.005538
24,0.003815,0.005400
25,0.003794,0.005031
26,0.003867,0.005212
27,0.003624,0.004512
28,0.003548,0.005310
29,0.003701,0.005271
30,0.004386,0.005430
31,0.003409,0.004445
32,0.003353,0.005784
33,0.003377,0.005007
34,0.003298,0.005458
35,0.003581,0.004433
36,0.003124,0.005419
37,0.003048,0.005615
38,0.003129,0.005659
39,0.003639,0.005217
40,0.002901,0.005203
41,0.002788,0.005592
42,0.002805,0.006479
43,0.003268,0.005595
44,0.002882,0.004828
45,0.002672,0.005587
46,0.002820,0.005358
47,0.002979,0.005385
48,0.002691,0.005965
49,0.002598,0.004629
50,0.002598,0.007423
51,0.002612,0.004950
52,0.002473,0.006170
53,0.002384,0.004722
54,0.002433,0.005342
55,0.002505,0.005182
56,0.002529,0.006806
57,0.002320,0.005777
58,0.002257,0.006308
59,0.002224,0.004919
60,0.001995,0.006234
