step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.8000,-9.385,0.0129,-21.178,0.1500,1.8505,9.8318,0.0000,149.2
50000,0.0000,0.7667,3.064,0.0223,-13.977,0.1500,1.9254,7.1879,0.0000,302.6
75000,0.0000,0.8333,31.924,0.1292,2.535,0.1500,6.6325,5.1858,0.0000,455.4
100000,0.7000,0.9000,374.162,0.1372,394.542,0.1500,104.8060,-26.6605,0.0000,605.8
125000,0.8000,0.9667,502.614,0.1487,381.775,0.1500,189.3736,-69.2307,0.0000,758.5
150000,0.7333,1.0000,485.641,0.1582,475.825,0.1500,244.4787,-78.5974,0.0000,910.9
175000,0.6667,1.0000,520.395,0.1387,500.073,0.1534,401.8091,-90.8730,0.0000,1060.0
200000,0.8000,1.0000,548.586,0.1448,521.852,0.1671,571.5320,-124.1527,0.0000,1197.7
