step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0000,0.0000,-87.649,0.0002,-87.142,0.0741,0.0421,3.3883,0.0,744.5
2000,0.0000,0.0000,-82.781,0.0002,-87.654,0.0549,0.0883,6.6700,0.0,1357.3
3000,0.0000,0.0000,-75.184,0.0007,-84.816,0.0407,0.1086,9.8722,0.0,1540.0
4000,0.0000,0.0176,-69.730,0.0019,-88.973,0.0302,0.3086,12.8993,0.0,1671.9
