step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1500,0.0000,0.0000,-64.084,0.0028,-75.424,0.0638,0.0495,4.8439,0.0,174.5
3000,0.0000,0.1562,-28.055,0.0081,-52.381,0.0409,0.2926,8.8766,0.0,350.6
4500,0.0000,0.1562,-36.420,0.0101,-29.406,0.0269,0.3965,11.6783,0.0,530.1
6000,0.0000,0.4688,-2.654,0.0083,-12.558,0.0188,2.5375,13.1841,0.0,715.6
7500,0.0000,0.5000,0.271,0.0055,-2.673,0.0144,3.1620,12.4212,0.0,896.9
9000,0.0000,0.4688,6.573,0.0072,0.386,0.0116,1.5136,12.9807,0.0,1074.5
10500,0.0000,0.5000,-0.599,0.0056,5.401,0.0101,3.0122,10.7713,0.0,1251.9
12000,0.0000,0.4688,-4.441,0.0045,4.238,0.0095,4.2547,10.0237,0.0,1429.8
13500,0.0000,0.5625,9.098,0.0126,4.119,0.0093,2.1960,9.6814,0.0,1607.9
15000,0.0000,0.7188,14.396,0.0246,11.116,0.0092,3.5968,8.9777,0.0,1784.4
