step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1500,0.0000,0.0000,-74.982,0.0011,-87.608,0.1500,0.0391,3.3573,0.0,156.4
3000,0.0000,0.0000,-65.170,0.0011,-78.891,0.1500,0.1148,6.3829,0.0,315.5
4500,0.0000,0.0000,-54.678,0.0013,-72.713,0.1500,0.2304,8.6813,0.0,478.2
6000,0.0000,0.0312,-50.834,0.0022,-65.671,0.1500,0.4745,10.7988,0.0,643.0
7500,0.0000,0.1562,-35.795,0.0027,-58.692,0.1500,0.4883,11.8842,0.0,807.4
9000,0.0000,0.2500,-23.285,0.0040,-50.525,0.1500,1.3245,13.2104,0.0,972.0
10500,0.0000,0.2812,-18.244,0.0035,-49.046,0.1500,1.2301,13.6027,0.0,1138.0
12000,0.0000,0.4062,-10.398,0.0054,-39.520,0.1500,3.3539,13.3831,0.0,1304.8
13500,0.0000,0.2812,-13.866,0.0047,-38.922,0.1500,1.5578,13.7977,0.0,1471.4
15000,0.0000,0.3125,-17.403,0.0040,-33.818,0.1500,3.5516,14.1164,0.0,1637.8
