step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
10000,0.0000,0.9333,15.811,0.0105,-33.742,0.3000,0.1026,-3.1878,0.0000,124.7
20000,0.6000,0.9667,421.641,0.0968,71.103,0.3000,2.2451,-13.5357,0.0000,234.8
30000,0.9667,1.0000,675.577,0.1316,718.778,0.3000,52.9745,-105.9120,0.0000,347.3
40000,0.9667,1.0000,687.814,0.1345,703.880,0.3000,63.9874,-186.8296,0.0000,461.2
50000,0.9667,0.9667,713.090,0.1257,682.707,0.3000,59.7972,-247.6571,0.0000,570.3
60000,1.0000,1.0000,738.528,0.1305,737.406,0.3000,104.3027,-276.9127,0.0000,684.1
70000,1.0000,1.0000,753.405,0.1293,735.614,0.3000,54.3799,-299.2882,0.0000,797.5
80000,0.9667,1.0000,734.867,0.1258,732.261,0.3000,37.0477,-322.9942,0.0000,910.7
90000,1.0000,1.0000,758.595,0.1267,749.074,0.3000,44.7520,-321.5045,0.0000,1020.2
100000,1.0000,1.0000,751.487,0.1362,758.603,0.3000,46.8501,-344.5109,0.0000,1129.3
