step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.3667,0.8333,251.418,0.0700,321.065,0.1500,7.5357,-8.5571,0.0000,113.5
50000,0.9667,1.0000,712.562,0.1237,638.825,0.2145,173.0722,-179.4322,0.0000,224.0
75000,0.8667,0.8667,661.474,0.1111,654.144,0.2038,78.6165,-273.1933,0.0000,335.3
100000,1.0000,1.0000,781.958,0.1280,755.219,0.1698,124.5838,-312.0862,0.0000,436.4
