step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1500,0.0000,0.0312,-38.704,0.0007,-51.364,0.0641,0.0596,4.4622,0.0,208.8
3000,0.0000,0.8438,18.175,0.0080,-16.678,0.0500,0.5577,6.3286,0.0,486.8
4500,0.0000,1.0000,28.963,0.0055,21.619,0.0500,0.2831,6.5738,0.0,760.5
6000,0.0000,0.9688,27.425,0.0055,23.010,0.0500,2.8734,4.6783,0.0,1028.8
7500,0.0000,0.9375,26.734,0.0057,26.702,0.0500,0.3713,3.6960,0.0,1286.5
9000,0.0000,1.0000,32.339,0.0059,28.155,0.0500,2.7768,1.3030,0.0,1545.6
10500,0.0000,1.0000,31.654,0.0052,28.904,0.0500,1.1238,0.7970,0.0,1799.5
12000,0.0000,1.0000,34.885,0.0056,29.464,0.0500,1.2125,-0.8926,0.0,2055.8
13500,0.0000,0.9688,31.623,0.0057,27.332,0.0500,1.1039,-1.5700,0.0,2310.8
15000,0.0000,0.9375,28.149,0.0056,26.828,0.0500,0.4788,-2.5449,0.0,2565.6
