step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.5000,-20.342,0.0097,-28.526,0.0500,1.4788,18.7495,0.0000,291.8
50000,0.0000,0.7333,-12.872,0.0356,-20.286,0.0500,2.7578,16.8954,0.0000,578.0
75000,0.0000,0.7667,-6.802,0.0228,-13.552,0.0500,2.9486,16.8201,0.0000,859.3
100000,0.0000,0.7333,-1.042,0.0321,-0.468,0.0500,5.8427,19.0291,0.0000,1142.6
125000,0.0333,0.6333,19.891,0.0591,58.582,0.0500,31.2195,16.5052,0.0000,1465.6
150000,0.1667,0.7667,66.601,0.0782,145.940,0.0500,48.1278,11.1929,0.0000,1812.6
175000,0.4000,0.8000,183.531,0.0789,157.216,0.0500,230.4789,2.9499,0.0000,2161.5
200000,0.2667,0.8667,174.865,0.0722,16.178,0.0631,108.7180,1.9246,0.0000,2507.7
