step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
2500,0.0000,0.6250,9.779,0.0082,-28.163,0.0484,0.2689,6.2084,0.0,275.8
5000,0.0000,0.9062,29.863,0.0050,27.933,0.0276,1.2751,6.1149,0.0,565.0
7500,0.0000,1.0000,31.120,0.0053,30.323,0.0179,1.3918,2.8675,0.0,844.6
10000,0.0000,1.0000,31.776,0.0055,23.657,0.0123,0.3942,-0.1641,0.0,1147.1
12500,0.0000,0.9375,28.352,0.0055,29.124,0.0106,2.3781,-1.9611,0.0,1441.4
15000,0.0000,0.9375,29.042,0.0534,23.960,0.0108,1.0476,-2.2739,0.0,1728.1
