step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0333,0.1000,-76.616,0.0119,-83.805,0.0016,184.9781,-1.6462,37.5000,256.9
50000,0.0000,0.0667,-73.345,0.0089,-87.243,0.0009,367.3278,-1.6520,25.0000,528.4
75000,0.0000,0.1333,-73.543,0.0148,-92.757,0.0012,256.1218,-1.7049,12.5000,794.0
100000,0.0000,0.0333,-85.507,0.0030,-82.232,0.0012,425.8776,-99.5179,0.0000,1059.9
125000,0.0000,0.0667,-87.486,0.0032,-97.479,0.0464,279.8821,-96.9723,0.0000,1311.1
150000,0.0000,0.0333,-87.590,0.0038,-86.967,0.0516,196.0510,-80.5841,0.0000,1562.9
175000,0.0333,0.1000,-65.236,0.0078,-83.105,0.0463,299.5494,-52.0289,0.0000,1815.3
200000,0.0333,0.0667,-73.819,0.0149,-7.634,0.0438,352.4186,-64.1873,0.0000,2070.7
