epoch,train_mse,val_mse
1,0.076316,0.033908
2,0.027858,0.025749
3,0.021626,0.022338
4,0.018861,0.022013
5,0.017251,0.024966
6,0.016222,0.022854
7,0.014742,0.025342
8,0.013327,0.024980
9,0.012536,0.022510
10,0.011416,0.025187
11,0.010427,0.022616
12,0.010039,0.022878
13,0.009246,0.023437
14,0.008846,0.024101
15,0.008617,0.025007
16,0.008130,0.024659
17,0.007488,0.025777
18,0.007431,0.026150
19,0.008026,0.026146
20,0.007950,0.024337
21,0.007583,0.025626
22,0.007052,0.026235
23,0.006727,0.024313
24,0.005882,0.026047
25,0.005424,0.028950
26,0.005288,0.027172
27,0.004993,0.026727
28,0.004734,0.026381
29,0.004567,0.026411
30,0.004323,0.026174
31,0.004247,0.026284
32,0.004187,0.026213
33,0.004147,0.026164
34,0.004120,0.026158
35,0.004090,0.026189
36,0.004025,0.026094
37,0.003971,0.026748
38,0.004643,0.030148
39,0.007741,0.028375
40,0.009275,0.030579
41,0.007417,0.028017
42,0.007022,0.027838
43,0.005113,0.026967
44,0.004591,0.026660
45,0.004403,0.027636
46,0.003900,0.028312
47,0.003649,0.029086
48,0.003563,0.028581
49,0.003491,0.028285
50,0.003442,0.028354
51,0.003352,0.029552
52,0.003362,0.027944
53,0.003230,0.028078
54,0.003223,0.028184
55,0.003162,0.027796
56,0.003125,0.028007
57,0.003074,0.027895
58,0.003108,0.027933
59,0.003074,0.027884
60,0.003071,0.028103
