step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.9333,0.9667,301.344,0.1039,26.530,0.0017,59.4501,-1.3414,37.5000,157.3
50000,0.9000,0.9333,297.039,0.1068,192.402,0.0018,148.2586,-2.0466,25.0000,331.4
75000,0.9000,1.0000,360.964,0.1106,210.514,0.0016,222.0930,-2.2960,12.5000,506.4
100000,0.1667,0.8667,143.986,0.1016,285.957,0.0011,172.6612,-193.2688,0.0000,682.3
125000,0.3333,0.8000,276.715,0.0942,428.863,0.0437,231.0990,-249.1430,0.0000,845.7
150000,0.3667,0.7333,285.521,0.0903,402.732,0.0692,265.6239,-242.9969,0.0000,985.4
175000,0.6000,0.9667,423.992,0.0901,431.872,0.0731,241.0673,-234.0987,0.0000,1121.2
200000,0.6333,0.9000,452.719,0.0970,380.137,0.0721,295.2184,-257.2070,0.0000,1254.9
