step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,1.0000,1.0000,321.963,0.1344,-39.395,0.0200,4.4854,nan,0.0,132.0
2000,1.0000,1.0000,289.994,0.1287,-51.584,0.0200,6.3845,nan,0.0,267.2
3000,0.9688,1.0000,263.666,0.1251,-36.089,0.0200,11.9182,nan,0.0,404.8
4000,0.9062,1.0000,334.842,0.1517,-43.622,0.0146,101.9483,-0.7854,0.0,545.5
5000,0.9375,1.0000,355.793,0.1453,-33.408,0.0104,51.3934,-0.9105,0.0,682.3
6000,0.9688,1.0000,397.227,0.1467,-15.098,0.0077,52.0243,-1.2442,0.0,813.6
7000,0.9062,0.9688,344.683,0.1441,31.714,0.0058,75.3850,-1.2497,0.0,959.8
8000,0.9688,1.0000,320.663,0.1430,60.841,0.0045,218.2580,-1.5847,0.0,1083.8
