step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.0000,0.0039,-75.792,0.0010,-85.153,0.0741,0.0425,3.3759,0.0,117.9
2000,0.0000,0.0547,-48.632,0.0055,-68.604,0.0550,0.0931,5.9505,0.0,238.9
3000,0.0000,0.1875,-26.436,0.0042,-46.893,0.0410,0.3881,7.6328,0.0,363.4
4000,0.0000,0.2695,-16.653,0.0090,-36.693,0.0309,0.5815,8.2827,0.0,485.9
