step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
1000,0.5938,0.8125,151.873,0.0904,-52.636,0.0200,6.6452,nan,0.0,111.7
2000,0.0938,0.3750,3.200,0.0223,-49.766,0.0200,5.4928,nan,0.0,221.3
3000,0.1562,0.4062,16.557,0.0280,-61.350,0.0200,15.4773,nan,0.0,332.6
4000,0.3438,0.5312,64.701,0.0704,-49.574,0.0144,22.3995,-0.4516,0.0,447.4
