step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,1.0000,1.0000,251.791,0.1054,55.388,0.0016,24.3292,-1.3050,37.5000,90.2
50000,0.9333,1.0000,318.972,0.1051,237.683,0.0016,99.1156,-2.1435,25.0000,190.7
75000,0.9333,0.9667,330.907,0.1063,275.224,0.0014,131.1778,-2.3473,12.5000,290.8
100000,0.4667,0.9000,259.100,0.1303,325.214,0.0011,120.2810,-174.2804,0.0000,391.0
125000,0.4667,0.8000,265.182,0.0797,310.653,0.0421,180.6940,-210.0683,0.0000,487.2
150000,0.5667,0.8333,332.466,0.0906,377.236,0.0623,268.7019,-222.4126,0.0000,581.2
175000,0.6667,0.8000,376.585,0.0890,603.752,0.0650,218.2937,-221.4631,0.0000,674.9
200000,0.7667,0.9667,490.974,0.0881,463.818,0.0694,325.6387,-245.8571,0.0000,767.7
