epoch,train_mse,val_mse
1,0.060126,0.016441
2,0.014266,0.014304
3,0.013016,0.012878
4,0.012289,0.012592
5,0.012057,0.012536
6,0.011799,0.013089
7,0.011996,0.011939
8,0.011536,0.012150
9,0.011604,0.012645
10,0.011348,0.012098
11,0.011206,0.012094
12,0.011228,0.011856
13,0.011135,0.011988
14,0.011197,0.011844
15,0.011094,0.011761
16,0.011080,0.012240
17,0.010885,0.011669
18,0.011229,0.012073
19,0.011346,0.011992
20,0.011014,0.011764
21,0.010980,0.011666
22,0.010844,0.011655
23,0.010841,0.011446
24,0.010929,0.012042
25,0.010822,0.012424
26,0.010832,0.012665
27,0.010727,0.011482
28,0.010739,0.011494
29,0.011102,0.011836
30,0.010698,0.011648
31,0.010658,0.012259
32,0.010538,0.011464
33,0.010398,0.011177
34,0.010598,0.011467
35,0.010250,0.011135
36,0.010280,0.011264
37,0.010224,0.011817
38,0.010408,0.011281
39,0.010340,0.012067
40,0.010608,0.011261
41,0.010186,0.011306
42,0.010222,0.011468
43,0.010081,0.011741
44,0.010188,0.011402
45,0.010019,0.011041
46,0.010036,0.011272
47,0.010216,0.011292
48,0.010191,0.011415
49,0.009953,0.011677
50,0.010004,0.011181
51,0.009866,0.011058
52,0.009964,0.011378
53,0.010122,0.011479
54,0.009790,0.011310
55,0.009751,0.010799
56,0.009551,0.011990
57,0.009722,0.011035
58,0.009795,0.011495
59,0.009709,0.011095
60,0.009631,0.011066
