step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.0333,0.000,0.0008,0.0,0.1500,1.3307,-25.3034,0.0,220.6
50000,0.0000,0.0000,0.000,0.0003,0.0,0.1500,1.8381,-25.3078,0.0,448.2
75000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,2.0154,-26.3194,0.0,678.7
100000,0.0000,0.0000,0.000,0.0000,0.0,0.1500,1.3794,-22.5218,0.0,903.6
125000,0.0000,0.0000,0.000,0.0002,0.0,0.1500,1.9335,-20.9749,0.0,1129.1
150000,0.0000,0.0333,0.000,0.0011,0.0,0.1500,0.5803,-18.4941,0.0,1353.1
175000,0.0000,0.0000,0.000,0.0015,0.0,0.1500,0.6427,-17.3534,0.0,1576.6
200000,0.0000,0.0000,0.000,0.0007,0.0,0.1500,0.2229,-16.7352,0.0,1802.4
