step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.0333,-128.261,0.0046,-128.840,0.1500,1.6962,49.3288,0.0000,206.5
50000,0.0000,0.0333,-100.398,0.0035,-119.880,0.1500,1.8933,51.8865,0.0000,417.2
75000,0.0000,0.0000,-87.115,0.0015,-97.907,0.1500,2.3358,48.9156,0.0000,651.2
100000,0.0000,0.0333,-85.736,0.0021,-98.985,0.1500,2.8220,45.1224,0.0000,879.6
125000,0.0000,0.0000,-83.302,0.0027,-84.023,0.1500,2.9217,43.7792,0.0000,1109.7
150000,0.0000,0.0000,-85.739,0.0012,-91.432,0.1500,3.1556,42.4617,0.0000,1321.2
175000,0.0000,0.0333,-83.759,0.0003,-89.875,0.1500,2.8832,42.4031,0.0000,1531.9
200000,0.0000,0.0000,-83.664,0.0001,-93.328,0.1500,5.3967,40.4842,0.0000,1743.7
