step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.3000,-46.315,0.0094,-57.621,0.1500,1.1150,23.0090,0.0000,251.5
50000,0.0000,0.2000,-53.164,0.0063,-49.889,0.1500,1.7313,24.3042,0.0000,510.2
75000,0.0000,0.3333,-35.434,0.0064,-57.202,0.1500,2.3323,23.8984,0.0000,831.3
100000,0.0000,0.5333,-32.047,0.0067,-60.026,0.1500,2.0613,23.3650,0.0000,1179.2
125000,0.0000,0.2667,-41.436,0.0064,-60.253,0.1500,1.7160,22.3376,0.0000,1526.6
150000,0.0000,0.4000,-36.210,0.0043,-62.146,0.1500,2.2219,21.6741,0.0000,1883.9
175000,0.0000,0.2333,-44.508,0.0031,-62.370,0.1500,1.6051,21.6052,0.0000,2257.0
200000,0.0000,0.4333,-37.747,0.0056,-69.827,0.1500,1.6362,20.9868,0.0000,2613.0
225000,0.0000,0.2333,-42.422,0.0046,-67.174,0.1500,1.8849,21.9089,0.0000,2966.6
250000,0.0000,0.3333,-42.018,0.0060,-67.692,0.1500,1.8720,21.8772,0.0000,3319.1
275000,0.0000,0.4333,-37.549,0.0050,-66.597,0.1500,2.2040,21.3315,0.0000,3669.5
300000,0.0000,0.3000,-40.365,0.0043,-70.365,0.1500,1.6961,21.7870,0.0000,4016.6
