step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
10000,1.0000,1.0000,592.354,0.1306,0.701,0.0031,57.4282,-2.4195,45.0000,146.0
20000,1.0000,1.0000,592.551,0.1279,148.485,0.0014,151.8855,-2.4507,40.0000,349.8
30000,1.0000,1.0000,583.013,0.1263,617.510,0.0019,96.1963,-2.4619,35.0000,546.6
40000,1.0000,1.0000,577.064,0.1278,526.217,0.0013,92.3688,-2.4706,30.0000,736.8
50000,0.9667,1.0000,552.408,0.1236,636.140,0.0013,62.6076,-2.4523,25.0000,911.1
60000,1.0000,1.0000,568.145,0.1253,706.350,0.0012,58.0106,-2.4808,20.0000,1083.9
70000,1.0000,1.0000,602.452,0.1257,751.685,0.0010,56.8318,-2.4805,15.0000,1262.6
80000,0.9333,1.0000,581.577,0.1164,763.780,0.0009,56.7221,-2.4859,10.0000,1431.6
90000,1.0000,1.0000,628.120,0.1257,746.687,0.0008,41.0089,-2.4895,5.0000,1609.9
100000,1.0000,1.0000,757.442,0.1317,776.063,0.0007,53.7870,-382.6127,0.0000,1804.5
110000,1.0000,1.0000,763.208,0.1365,767.776,0.0153,52.4868,-408.2385,0.0000,1959.4
120000,1.0000,1.0000,781.011,0.1318,767.526,0.0915,38.4362,-401.0211,0.0000,2097.3
130000,1.0000,1.0000,788.829,0.1329,781.061,0.0783,30.4609,-394.0619,0.0000,2236.4
140000,1.0000,1.0000,777.074,0.1295,777.419,0.0722,18.6504,-392.4617,0.0000,2374.4
150000,1.0000,1.0000,794.080,0.1294,787.996,0.0714,24.5614,-389.9115,0.0000,2512.7
160000,1.0000,1.0000,802.585,0.1247,803.997,0.0720,21.7140,-397.5444,0.0000,2651.5
170000,1.0000,1.0000,809.857,0.1265,807.212,0.0727,29.1564,-396.9485,0.0000,2790.4
180000,1.0000,1.0000,812.383,0.1246,803.991,0.0667,8.3775,-402.2793,0.0000,2928.4
190000,1.0000,1.0000,810.584,0.1265,810.803,0.0619,18.1567,-405.7375,0.0000,3067.1
200000,1.0000,1.0000,810.931,0.1310,811.319,0.0563,14.3624,-398.6555,0.0000,3206.4
