epoch,train_mse,val_mse
1,0.068698,0.026797
2,0.023321,0.024749
3,0.021917,0.023517
4,0.021297,0.023200
5,0.020458,0.023991
6,0.019992,0.022965
7,0.019729,0.022548
8,0.019626,0.022417
9,0.019164,0.022336
10,0.019284,0.021847
11,0.018806,0.021640
12,0.018452,0.022189
13,0.018801,0.022607
14,0.018449,0.021876
15,0.018531,0.021435
16,0.018373,0.021796
17,0.018224,0.022102
18,0.017855,0.021292
19,0.017935,0.021132
20,0.017697,0.020904
21,0.017781,0.021704
22,0.017549,0.021608
23,0.017544,0.021153
24,0.017468,0.021503
25,0.017269,0.020996
26,0.017051,0.021085
27,0.016950,0.020853
28,0.016922,0.021173
29,0.016861,0.021181
30,0.016640,0.021034
31,0.016976,0.021180
32,0.017022,0.021498
33,0.016493,0.021981
34,0.016900,0.022613
35,0.016718,0.021361
36,0.016421,0.021665
37,0.016584,0.021920
38,0.016369,0.022727
39,0.016122,0.022304
40,0.016118,0.021471
41,0.015817,0.021755
42,0.015730,0.021237
43,0.015635,0.021875
44,0.015549,0.021657
45,0.015390,0.020851
46,0.015308,0.021327
47,0.015301,0.021722
48,0.015672,0.021826
49,0.015268,0.021843
50,0.015112,0.021906
51,0.014782,0.023159
52,0.014834,0.021776
53,0.014790,0.021540
54,0.014613,0.022078
55,0.014816,0.021502
56,0.014346,0.021570
57,0.013993,0.021441
58,0.014581,0.022578
59,0.014176,0.022289
60,0.014255,0.021824
