step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.0000,0.6000,-44.314,0.0112,-46.621,0.0500,1.1289,31.6765,0.0000,319.9
50000,0.0000,0.7333,-21.659,0.0091,-34.027,0.0500,1.3406,27.5732,0.0000,642.3
75000,0.0000,0.7667,-10.779,0.0106,-15.317,0.0500,2.5878,24.6727,0.0000,976.3
100000,0.0000,0.8667,-2.526,0.0092,-8.243,0.0500,3.7228,23.6168,0.0000,1322.8
125000,0.0000,0.7667,8.020,0.0168,-15.073,0.0500,4.2409,23.8863,0.0000,1655.9
150000,0.0000,0.8333,11.298,0.0321,11.011,0.0500,5.4223,22.6404,0.0000,1989.2
175000,0.0333,0.9000,36.456,0.0279,5.077,0.0500,9.7829,22.5396,0.0000,2323.8
200000,0.1000,0.6333,35.431,0.0819,-20.232,0.0500,14.8517,24.2813,0.0000,2655.6
225000,0.2667,0.9000,211.092,0.0943,73.975,0.0500,34.7207,14.8064,0.0000,2971.1
250000,0.3333,0.8333,168.076,0.0775,197.147,0.0500,92.5914,0.3213,0.0000,3306.8
275000,0.5000,0.9000,326.267,0.1054,396.242,0.0663,271.1461,-17.8748,0.0000,3633.3
300000,0.4000,0.6667,276.802,0.0793,277.030,0.0768,168.5958,-22.7306,0.0000,3955.5
