step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
10000,0.0000,0.4667,-42.164,0.0397,-54.339,0.0086,0.3015,20.5813,0.0000,147.1
20000,0.0000,0.5000,-39.982,0.0112,-30.372,0.0106,1.1548,22.3348,0.0000,312.0
30000,0.0000,0.6667,-35.974,0.0098,-39.920,0.0121,0.9460,20.0821,0.0000,551.7
40000,0.0000,0.7000,-30.642,0.0156,-33.151,0.0130,1.5799,18.7991,0.0000,735.9
50000,0.0000,0.8333,-27.810,0.0107,-26.402,0.0136,2.0961,18.1420,0.0000,906.7
60000,0.0333,0.7667,-7.121,0.0232,-32.979,0.0166,1.9815,17.2864,0.0000,1066.6
70000,0.0000,0.7667,-26.890,0.0225,-21.398,0.0163,3.2639,16.8147,0.0000,1225.7
80000,0.0000,0.8667,-12.238,0.0435,-17.906,0.0169,5.2177,19.0434,0.0000,1396.9
90000,0.0000,0.7667,-6.412,0.0520,-15.059,0.0166,3.3955,17.8407,0.0000,1583.9
100000,0.0000,0.8667,4.700,0.0525,1.653,0.0160,3.4649,17.8926,0.0000,1746.3
110000,0.0000,0.8000,-13.264,0.0398,-8.124,0.0176,4.6113,17.1873,0.0000,1912.1
120000,0.0000,0.8667,15.327,0.1132,5.807,0.0217,5.7904,16.1455,0.0000,2054.4
130000,0.0000,0.9000,38.098,0.1709,-3.553,0.0230,6.1490,15.6652,0.0000,2197.7
140000,0.0333,0.8667,49.297,0.1303,-4.080,0.0252,13.7446,16.2746,0.0000,2339.3
150000,0.0000,0.8333,50.685,0.1363,56.881,0.0269,10.5372,16.0300,0.0000,2480.5
160000,0.0667,0.8000,73.629,0.1520,62.968,0.0324,37.5900,16.0024,0.0000,2623.4
170000,0.0333,0.8667,66.989,0.1567,94.467,0.0350,19.2895,13.4274,0.0000,2764.9
180000,0.0667,0.9333,145.897,0.1578,107.973,0.0445,52.8354,11.1466,0.0000,2905.9
190000,0.0667,0.7333,140.090,0.1390,70.537,0.0562,44.3821,6.1478,0.0000,3046.8
200000,0.2667,0.8667,262.361,0.1255,162.342,0.0681,52.3696,-0.0367,0.0000,3189.3
