epoch,train_mse,val_mse
1,0.047328,0.012171
2,0.009369,0.008634
3,0.007348,0.008109
4,0.006522,0.008640
5,0.005775,0.009001
6,0.005734,0.007545
7,0.005608,0.007431
8,0.005574,0.008929
9,0.005131,0.007753
10,0.004935,0.007867
11,0.005134,0.008677
12,0.004565,0.007611
13,0.004558,0.008817
14,0.004416,0.007742
15,0.004444,0.008089
16,0.004158,0.007328
17,0.004115,0.007847
18,0.004370,0.008107
19,0.004114,0.007552
20,0.003900,0.008225
21,0.003580,0.009283
22,0.003822,0.007660
23,0.003544,0.008511
24,0.003660,0.008631
25,0.003681,0.006897
26,0.003397,0.008635
27,0.003774,0.008774
28,0.003599,0.008477
29,0.003250,0.008486
30,0.003407,0.007994
31,0.003060,0.007716
32,0.003045,0.009064
33,0.002897,0.009514
34,0.003273,0.009121
35,0.003016,0.007040
36,0.002982,0.007990
37,0.002778,0.009024
38,0.003256,0.007784
39,0.002761,0.008802
40,0.002948,0.009373
41,0.002742,0.009307
42,0.002300,0.008727
43,0.002335,0.008426
44,0.002385,0.008999
45,0.002898,0.009646
46,0.002347,0.008525
47,0.002310,0.007703
48,0.002235,0.009783
49,0.002426,0.008694
50,0.002464,0.010735
51,0.002414,0.008255
52,0.002324,0.008361
53,0.002458,0.008482
54,0.002130,0.009175
55,0.002152,0.009133
56,0.002454,0.008549
57,0.002211,0.009154
58,0.002382,0.009620
59,0.001883,0.007561
60,0.001745,0.008801
