step,success_rate,grasp_rate,mean_return,mean_max_lift,train_return,alpha,critic_loss,actor_loss,bc_coef,wall_seconds
25000,0.5000,0.7333,300.289,0.1081,320.445,0.0014,184.8625,-1.6706,37.5000,107.6
50000,0.5333,0.7000,297.923,0.1086,107.614,0.0014,499.3869,-2.1575,25.0000,239.2
75000,0.5333,0.8000,323.922,0.1088,372.825,0.0013,591.9323,-2.2514,12.5000,436.4
100000,0.3000,0.7000,158.341,0.0967,265.007,0.0010,604.5253,-201.2473,0.0000,633.5
125000,0.4000,0.8000,260.436,0.1021,244.854,0.0401,519.9977,-211.9326,0.0000,818.0
150000,0.3667,0.6667,244.889,0.0984,195.644,0.0753,650.1299,-201.5378,0.0000,995.2
175000,0.4333,0.8333,291.988,0.1099,259.908,0.0672,694.8497,-172.1564,0.0000,1166.7
200000,0.4000,0.8333,280.926,0.1105,170.118,0.0610,488.1280,-179.8161,0.0000,1338.5
